userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,review_img,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
김토미뱃살,2021.04.14,1718829,0,1, 174cm, 57kg,BV4126-010/L_90,['일단 얇아서 이번 달에 겉에 아우터 입고 더우면 벗고 그러기 좋았어요 사진은 잘 안찍어서 없어요'],https://image.msscdn.net/data/estimate/1718829_0/gallery_607670e205edf.jpg.view,2,2,2,3,0,0,0,0
김토미뱃살,2021.04.14,1718829,0,1, 174cm, 57kg,BV4126-010/L_90,['봄 가을에 얇아서 입기 좋아요 그래서 추천합니다'],,2,2,2,3,0,0,0,0
Lee서정,2021.01.08,1718829,0,1, 174cm, 56kg,BV4126-010/XL_95,['정말 좋은거 같아요 앞으로도 박시하게 잘 입을꺼 같아용!!!'],,2,2,2,3,0,0,0,0
Lee서정,2021.02.13,1718829,0,1, 173cm, 56kg,BV4126-010/XL_95,['일단 기장도 딱 적당하고 꾸안꾸 패션으로 좋고 질도 좋고 생각보다 너무 예뻐용'],https://image.msscdn.net/data/estimate/1718829_0/gallery_6027d7588f2bc.jpg.view,2,2,2,3,0,0,0,0
코꼬리,2021.12.10,2098826,0,1, 166cm, 48kg,FREE,"['팔뚝에 살이 좀 있는편이라 아무래도 팔뚝이 좀 타이트하게 즐어가서 부해보이는게 있어요ㅠ ', <br/>, '가디건도 안에 이너해서 입어줘야 할거같아요 약간 까칠해요!', <br/>, '그 외에는 단정하고 깔끔합니다']",https://image.msscdn.net/data/estimate/2098826_0/gallery_61b30ada72073.jpg.view,3,2,2,2,0,3,0,0
한지너,2021.12.02,2098826,1,0, 177cm, 70kg,FREE,['여자친구 생일선물로 사줬는데 너무 예뻐요 핏도 갠찮고 로고가 특히예뻐요'],https://image.msscdn.net/data/estimate/2098826_0/gallery_61a8aa6e0c165.jpg.view,2,2,2,2,0,2,0,0
전정국내이혼남,2021.11.03,2098826,0,1, 168cm, 50kg,FREE,['따뜻하고 예쁜데 좀 거칠거칠하고 작아요 ㅜㅜ 좀 마른체형인데도 딱 맞는 느낌이 들어요'],https://image.msscdn.net/data/estimate/2098826_0/gallery_61827b7da47ab.jpg.view,3,2,1,2,0,1,0,0
혜지니는짱이양,2021.11.02,2098826,0,1, 160cm, 49kg,FREE,['입기전에는 그저 그랬는데 입으니 짱예뻐요 굿굿'],https://image.msscdn.net/data/estimate/2098826_0/gallery_6180c39787351.jpg.view,2,2,1,2,0,3,0,0
태태태테니스,2021.11.01,2098826,0,1, 160cm, 50kg,FREE,['프리사이즈지만 딱 맞고 데일리로 입기에 편하고 딱 좋은거같아요!!'],https://image.msscdn.net/data/estimate/2098826_0/gallery_617f52ee2fe99.jpg.view,2,2,2,2,0,2,0,0
ccuyeon,2021.10.20,2098826,0,1, 157cm, 42kg,FREE,"['기본 가디건이 없어서 구매했어요!', <br/>, '노멀한 네이비 컬러라 어디든 잘 매치하기 좋ㅇㅏ요', <br/>, '핏하지 않고 여유있어서 사이즈 딱 마음에 듭니다앙 : o']",https://image.msscdn.net/data/estimate/2098826_0/gallery_616f94b03963c.jpg.view,2,2,2,2,0,3,0,0
쓰크류바,2021.10.13,2098826,0,1, 168cm, 55kg,FREE,"['가을하면 가디건 !! 잘 입고 다닐 거같아요~~', <br/>, '조금 거칠긴 하지만 괜찮아요 ㅎㅎ']",https://image.msscdn.net/data/estimate/2098826_0/gallery_6165ad89a3a95.jpg.view,2,2,1,2,0,3,0,0
뉴비_3192a40e,2022.03.11,2098826,0,1, 157cm, 43kg,FREE,['옷 핏은 딱 원했던 핏이라서 너무 이쁘고 마음에 들어요 까슬거린다는거는 알고 샀는데 생각보다 더 까슬거려서 꼭 이너티 입고 입어야합니다 그것이 너무 아쉽지만 진짜 이뻐요'],,2,2,2,2,0,3,0,0
멤버_da8cebeb8291,2022.02.24,2098826,0,1, 170cm, 55kg,FREE,['좀 거칠어서 단독으로 입기 좀 따가운데 사이즈는 생각보다 핏해요 예쁨니다'],,2,2,2,2,0,3,0,0
having,2022.02.24,2098826,0,1, 166cm, 48kg,FREE,['후기보고 샀는데 생각했던것보다 괜찮아서 잘 입고 다닐 것 같네여…근데 가격에 비해 소재는 쫌 애매해서리…'],,2,2,1,3,0,2,0,0
레몬반쪽,2022.02.23,2098826,0,1, 153cm, 47kg,FREE,"['블랙이라서 깔끔하게 코디하기 좋아요', <br/>, '불편하지 않고 편해요']",,2,2,2,2,0,2,0,0
Theyeonly,2022.02.15,2098826,0,1, 162cm, 49kg,FREE,['좀 까글거리고 조금 마른편인데도 팔부분 어깨 좀 딱 붙어서 낑기는 느낌 사이즈는 엄청 작게 나온 듯 그리고 좀 많이 까글 무조건 안에 뭐 입어야됌 기장 짧고 교복에 매치하기 굿'],,3,2,1,3,0,3,0,0
뉴비_d6dfce643ba4,2022.02.09,2098826,0,1, 167cm, 53kg,FREE,"['가격에 비해서 질이 너무 떨어집니다... 보풀도 금방 생길거같구요..저랑 스펙 비슷하시면 좀 작을거 같아요', <br/>, '팔도 딱 맞아서 그냥 전체적으로 딱 맞아요.', <br/>, '교복 위에 입으면 이쁩니당']",,3,3,2,3,0,3,0,0
뉴비_163a4f23,2021.12.14,2098826,0,1, 157cm, 48kg,FREE,"['색감 이뻐요! 와 근데 진짜 까슬까슬 해요 정말로,,피부 예민하신 분들은 절대 사지마세요 전 그냥 아까워서 입네요,,']",,2,2,2,2,0,2,0,0
한지너,2021.12.13,2098826,0,1, 158cm, 50kg,FREE,['너무 예쁘고 여자친구가 좋아해요 커플로샀어요'],,2,2,2,2,0,2,0,0
코꼬리,2021.12.10,2098826,0,1, 166cm, 48kg,FREE,"['깔끔하게 코디 할 수 있어요', <br/>, '대신 저처럼 팔뚝에 살있는 분들은 팔뚝이 좀 타이트 하실 수 있어요']",,3,2,2,2,0,3,0,0
믾이믾이당근당근,2021.11.25,2098826,0,1, 165cm, 55kg,FREE,['사이즈 적당히 잘 맞고 두께도 적당해서 가볍게 입기 좋아요'],,2,2,2,2,0,2,0,0
이미사용중인닉네,2021.11.24,2098826,0,1, 165cm, 48kg,FREE,['핏되는 가디건 찾고있었는데 진짜 엄청작아서 마른 사람한테만 맞을 것 같아요 다른 옷보다 보풀은 덜일어나긴 하는데 엄청 거칠어서 단독으로는 못입을거같구.. 색도 약간 쨍한남색? 느낌 나요 그래도 여기저기 입기 좋아서 만족해요^^..'],,3,1,1,3,0,3,0,0
별난어린이,2021.11.12,2098826,1,0, 170cm, 60kg,FREE,['조카 선물로 사줬는데 만족하면서 입고다니네요'],,2,2,2,2,0,2,0,0
jieeeeun,2021.11.08,2098826,0,1, 158cm, 58kg,FREE,"['가격에 비해선 촉감이나 색감이나 그렇게 좋지는 않아요.', <br/>, '단지 브랜드값으로 입는 것 같습니다.', <br/>, '제가 예민한 피부여서 매장가서 만져봤다면 구매하진 않을 거 같아요.', <br/>, '반품하기 귀찮아서 그냥 입으려고 합니다.', <br/>, '오아이오아이 그레이 치마랑 같이 입으면 예쁠 거 같고, 제 기준에선 남색치곤 색상이 좀 밝은편인 거 같습니다.']",,3,1,2,3,0,3,0,0
서존쟌니,2021.11.03,2098826,0,1, 167cm, 52kg,FREE,"['아동복이라고 착각할 만큼 사이즈가 작게 나온것같습니다. 이래서 로제가 입었군여 ..', <br/>, '생각보다 거칠? 해서 이돈주고 사 입는 게 맞나?라는 생각이 들었습니다']",,3,2,1,2,0,3,0,0
Cheetal,2021.10.21,2098826,0,1, 159cm, 42kg,FREE,['사이즈랑 색상 디자인은 사진이랑 똑같아요! 근데 너무 거칠어요ㅠㅠ이너 입고 입을려고요'],,2,2,2,2,0,3,0,0
늘리에,2021.10.19,2098826,0,1, 160cm, 46kg,FREE,['가격에 비해 조금 아쉬운 촉감과 신축성이지만 핏 자체는 이쁜 것 같아용'],,2,3,2,3,0,3,0,0
밍키언니^,2021.10.14,2098826,0,1, 162cm, 55kg,FREE,['촉감 살짝 거칠거칠해서 맨살에 입으면 좀 따가워용😢..'],,2,3,1,3,0,3,0,0
쓰크류바,2021.10.09,2098826,0,1, 168cm, 55kg,FREE,"['가을, 겨울에 잘 입을 거같아요 ! 다만  사이즈가 다양했으면 좋겠어요 ㅠ']",,2,2,1,2,0,3,0,0
8:,2021.10.05,2098826,0,1, 166cm, 47kg,FREE,['핏도 예쁘고 길이감도 좋고 다 좋은데 단독으로 입기에는 너무 거칠어요ㅠㅠ'],,2,2,2,2,0,3,0,0
몀ㅁ,2021.10.03,2098826,0,1, 160cm, 48kg,FREE,"['두껍지 않은데 울소재라 그런지 따뜻해요! 대신 맨살에 입기 좀 따가움,,']",,2,2,2,2,0,3,0,0
찡만,2021.10.01,2098826,0,1, 165cm, 44kg,FREE,"['생각보다 색감은 그저그런 네이비에요', <br/>, '맨살에 입으면 까슬까슬해요', <br/>, '핏이나 기장은 딱 좋고 사이즈도 적당해요 예뻐요', <br/>, '비싼 가격은 아니지만 가격대비 마감이 좀 허술해요']",,2,2,2,2,0,3,0,0
cityp!,2021.09.22,2098826,0,1, 164cm, 61kg,FREE,['예쁜데 잠궈서 입으면 어정쩡해요.. 목이 아쉽네요'],,3,3,1,2,0,3,0,0
뉴비_163a4f23,2021.12.14,2098826,0,1, 157cm, 48kg,FREE,"['옷 색감은 진짜 이쁜데 생각보다 얇고 엄청 까끌해서 진짜 따가워요 많이ㅠㅠ 그래서 손이 좀 안가는,,,ㅠㅠ']",https://image.msscdn.net/data/estimate/2098826_0/gallery_61b8ac66d6003.jpg.view,2,2,2,2,0,2,0,0
이미사용중인닉네,2021.11.24,2098826,0,1, 165cm, 48kg,FREE,['핏되는 가디건 찾고있었는데 진짜 엄청작아서 마른 사람한테만 맞을 것 같아요 다른 옷보다 보풀은 덜일어나긴 하는데 엄청 거칠어서 단독으로는 못입을거같구.. 색도 약간 쨍한남색? 느낌 나요 그래도 여기저기 입기 좋아서 만족해요^^..'],https://image.msscdn.net/data/estimate/2098826_0/gallery_619da1a597610.jpg.view,3,1,1,3,0,3,0,0
찡만,2021.11.19,2098826,0,1, 165cm, 44kg,FREE,"['약간 거칠지만 딱 좋아요', <br/>, '사이즈도 좋고 핏도 예뻐요']",https://image.msscdn.net/data/estimate/2098826_0/gallery_61974c2e634cf.jpg.view,2,2,2,2,0,3,0,0
chamss,2021.10.14,2098826,0,1, 168cm, 49kg,FREE,['디자인이랑 핏은 완전 맘이 들어요 !! 근데 살짝 거칠거칠해서 피부 예민하신 분들은 단독으로는 못 입을 것 같아요ㅠ'],https://image.msscdn.net/data/estimate/2098826_0/gallery_6167d5ad23065.jpg.view,2,2,1,2,0,3,0,0
밍키언니^,2021.10.14,2098826,0,1, 162cm, 55kg,FREE,['되게 핏해서 팔뚝살 없어야 이쁠 옷이에용 부드러운 재질은 아니라 맨살에 입으먼 거칠어용'],https://image.msscdn.net/data/estimate/2098826_0/gallery_61679d97b75c1.jpg.view,2,3,1,3,0,3,0,0
쓰크류바,2021.10.12,2098826,0,1, 168cm, 55kg,FREE,['두께감이 있어 잘 입을 거같아요! 살짝 거친감이 있지만 신경쓰일정도는 아닌 거같습니다. 넘 예쁘고 코디마다 잘 어울리는 거같습니다.'],https://image.msscdn.net/data/estimate/2098826_0/gallery_6165895dc1133.jpg.view,2,2,1,2,0,3,0,0
몀ㅁ,2021.10.07,2098826,0,1, 160cm, 48kg,FREE,['따뜻하고 핏 괜찮아요 색은 어두운 네이비는 아니에요'],https://image.msscdn.net/data/estimate/2098826_0/gallery_615e7bd89e8f5.jpg.view,2,2,2,2,0,3,0,0
8:,2021.10.05,2098826,0,1, 166cm, 47kg,FREE,['핏도 예쁘고 길이감도 좋고 다 좋은데 단독으로 입기에는 너무 거칠어요ㅠㅠ'],https://image.msscdn.net/data/estimate/2098826_0/gallery_615bc43293e25.jpg.view,2,2,2,2,0,3,0,0
cityp!,2021.09.22,2098826,0,1, 164cm, 61kg,FREE,['예쁜데 잠궈서 입으면 어정쩡해요.. 목이 아쉽네요'],https://image.msscdn.net/data/estimate/2098826_0/gallery_614b1cc136cee.jpg.view,3,3,1,2,0,3,0,0
martiin,2022.02.22,2269471,1,0, 178cm, 79kg,100,['기대치보다 더 좋아서 놀랐습니다. 다들 좋아하네요'],https://image.msscdn.net/data/estimate/2269471_0/gallery_62134c3347e6d.jpg.view,2,2,2,2,1,0,0,0
위협,2022.01.25,2269471,1,0, 173cm, 72kg,100,"['길이, 색감, 핏감, 무게감 모두 만족스럽습니다.', <br/>, '18kg 감량 이후 허리 라인이 줄어서 한번 도전해보고픈 마음에 발마칸 코트를 너무 갖고 싶었는데 저렴하게 구매할수 있어서 좋았네요.', <br/>, '정사이즈보다 아주 약간 큰 사이즈이니 참고하세요.']",https://image.msscdn.net/data/estimate/2269471_0/gallery_61efaed3897fa.jpg.view,1,2,2,2,2,0,0,0
아마존육식샤코,2022.02.06,2269471,1,0, 174cm, 70kg,100,['코트 처음사봤는데 색감도 그렇고 되게 맘에 드네요 좋습니다'],,2,2,2,2,2,0,0,0
위협,2022.01.25,2269471,1,0, 173cm, 72kg,100,"['본래 가격 30만원인 상품을 설날 할인으로 7만원원인데 + 적립금할인 + 카카오페이 포인트로 40500원에 구매했습니다.', <br/>, '진심 저렴하게 산것도 기분 좋은데 상품을 받아보니 핏도 좋고 보드랍고 따듯한데 무게까지 가벼워서 더 좋았네요.', <br/>, '발마칸 하나 갖고 싶었는데 마침 저렴하게 구매할수 있어서 너무 좋았네요.', <br/>, <br/>, '사이즈는 정핏보다는 아주 약간 큰정도고 색감은 아이보리랑 브라운 사이의 색감이고 뚝 떨어지는 핏감이라 굉장히 이쁩니다.']",,1,2,2,2,2,0,0,0
위협,2022.01.25,2269471,1,0, 173cm, 72kg,100,"['은근한 두께감, 가벼운 무게, 이쁜 색감, 뚝 떨어지는 핏감 무엇보다 저렴한 가격, 아주 아주 만족스럽습니다.']",https://image.msscdn.net/data/estimate/2269471_0/gallery_61efadc3c288d.jpg.view,1,2,2,2,2,0,0,0
제이디제이,2021.09.16,1754618,1,0, 170cm, 77kg,L,['타이트 한 느낌의 트랙 자켓 . 등이 포인트 자수가 아주 훌륭합니다. 미디움 같은 라지자켓입니다.'],https://image.msscdn.net/data/estimate/1754618_0/gallery_61434a1c4db21.jpg.view,3,2,2,2,0,0,0,0
와니닝닝,2021.05.13,1754618,1,0, 173cm, 75kg,XL,"['핏이 진짜 좋네요.', <br/>, '밑에가 너무 쪼이는거 빼고는 다 맘에들ㅇㅓ요!']",https://image.msscdn.net/data/estimate/1754618_0/gallery_609ceac0c695a.jpg.view,2,2,2,2,0,0,0,0
ssx,2021.03.15,1754618,1,0, 178cm, 70kg,L,"['집업 잠그기가 힘드네요 ㅜㅜ 옷은이쁩니다', <br/>, '사이즈가 조금 애매한것빼곤 그뤠잇']",https://image.msscdn.net/data/estimate/1754618_0/gallery_604f367325145.jpg.view,3,2,2,2,0,0,0,0
seeweya,2022.02.26,1754618,1,0, 174cm, 65kg,M,['벨루어 색시해 벨루어 색시해 벨루어 색시해 벨루'],,2,2,2,2,0,0,0,0
ldof,2022.02.25,1754618,0,1, 170cm, 55kg,M,['넉넉하게 나온 옷은 아닙니다 핏되게 입으면 예뻐요!'],,2,2,2,2,0,0,0,0
koil16,2021.12.30,1754618,0,1, 165cm, 55kg,M,['아래 부분이 신축성이 하나도 없고 너무 좁아서 지퍼를 열어서 입어아먄해요. 옷 자체는 이쁜데 아래부분이 불편해서 손이 잘 안가요'],,3,2,2,1,0,0,0,0
bbblackkk,2021.12.05,1754618,1,0, 173cm, 67kg,L,['색도 이쁘고 아주 만족하고 잘입고있습니다 감사합니다'],,2,2,2,2,0,0,0,0
제이디제이,2021.09.16,1754618,1,0, 170cm, 77kg,L,['벨루어 소재 촉감 상당히 부드럽고 좋습니다. 사이즈는 작게 나와서 상당히 타이트한 져지 느낌입니다.'],,3,2,2,2,0,0,0,0
ssx,2021.03.15,1754618,1,0, 178cm, 70kg,L,"['집업 잠그기가 힘드네요 ㅜㅜ 옷은이쁩니다', <br/>, '사이즈가 조금 애매한것빼곤 그뤠잇']",,3,2,2,2,0,0,0,0
ldof,2022.02.25,1754618,0,1, 170cm, 55kg,M,['넉넉하게 나온 옷은 아닙니다 핏되게 입으면 예뻐요!'],https://image.msscdn.net/data/estimate/1754618_0/gallery_6217bf6ae5cc1.jpg.view,2,2,2,2,0,0,0,0
제이디제이,2021.09.16,1754618,1,0, 170cm, 77kg,L,['상당히 타이트 하면서 이쁜 자수의 트랙탑입니다. 내부 마감은 별로 인듯'],https://image.msscdn.net/data/estimate/1754618_0/gallery_614349ac92be7.jpg.view,3,2,2,2,0,0,0,0
ssx,2021.03.15,1754618,1,0, 178cm, 70kg,L,"['집업 잠그기가 힘드네요 ㅜㅜ 옷은이쁩니다', <br/>, '사이즈가 조금 애매한것빼곤 그뤠잇']",https://image.msscdn.net/data/estimate/1754618_0/gallery_604f35c4653b6.jpg.view,3,2,2,2,0,0,0,0
얄호,2021.11.02,1750683,1,0, 178cm, 70kg,XL(105),['한겨울용은 아니지만 두꺼워서 좋았구요 처음 왔을때 기대보다 이뻐서 맘에 들었어요 근데 입고서 자크 올리자마자 밑에부분이 뜯어졌네요 ㅜ 교환하기도 애매해서 세탁소 맡기려구요 잠옷에다 입어도 이쁘네요'],https://image.msscdn.net/data/estimate/1750683_0/gallery_6180da3de8c88.jpg.view,2,2,2,1,0,0,0,0
잡식공룡,2021.10.27,1750683,1,0, 173cm, 76kg,L(100),['진짜 엄청나게 고민했는데 정말 베뤼 굿입니다 대만족'],https://image.msscdn.net/data/estimate/1750683_0/gallery_61794b7abce9b.jpg.view,2,2,2,1,0,0,0,0
hana6122,2021.10.20,1750683,0,1, 164cm, 50kg,L(100),"['커플 후드집업 맞췄는데', <br/>, '완전 따뜻하고 ', <br/>, '예뻐요 맘에들어요 :)']",https://image.msscdn.net/data/estimate/1750683_0/gallery_616eecb9e825f.jpg.view,2,2,3,1,0,0,0,0
C.SlotH,2021.11.16,1750683,1,0, 180cm, 80kg,XL(105),['진짜 막입고 다녀도 어디에나 어울리는 누무 좋은 옷이에요'],,2,3,2,1,0,0,0,0
잡식공룡,2021.10.27,1750683,1,0, 173cm, 76kg,L(100),['진짜 엄청나게 고민했는데 정말 베뤼 굿입니다 대만족'],,2,2,2,1,0,0,0,0
뉴비_6e6caa8,2021.04.16,1750683,0,1, 165cm, 70kg,XL(105),['색상도 예쁘고 따뜻하고 좋아요~겨울 다지나고 배송되서 별한게 빼요~'],,1,2,2,1,0,0,0,0
잡식공룡,2021.10.27,1750683,1,0, 173cm, 76kg,L(100),['진짜 엄청나게 고민했는데 정말 베뤼 굿입니다 대만족'],https://image.msscdn.net/data/estimate/1750683_0/gallery_61794b6454a8d.jpg.view,2,2,2,1,0,0,0,0
hagunabuz,2022.02.13,2046699,1,0, 174cm, 64kg,L,"['가볍고 따뜻함. 두께는 살짝 도톰.', <br/>, '품이 커서 껴입기 괜찮음. 겉부분 재질 생각보다 부드러움. 전체적으로 아주 만족.']",https://image.msscdn.net/data/estimate/2046699_0/gallery_6207cf35d2b43.jpg.view,2,2,2,2,0,0,0,0
rhdmsp,2022.02.27,2046699,0,1, 166cm, 58kg,M,['얇아서 봄가을에 입기 좋고 가벼워요 워낙 깔끔하게 나온터라 휘뚜루마뚜루템으로 굳'],,1,2,1,2,0,0,0,0
ask233,2022.02.15,2046699,0,1, 165cm, 50kg,L,['옷 배송이 빨라서 옷 퀄리티가 좋아 마음에 들고 또 구매할게요 감사합니다'],,2,2,2,2,0,0,0,0
가생,2021.12.27,2046699,0,1, 170cm, 60kg,L,['무겁지 않은데 따뜻해요 사이즈도 넉넉해서 껴입기 좋구요 잘산것같아용'],,1,2,2,2,0,0,0,0
브라운내꺼,2021.11.28,2046699,1,0, 171cm, 55kg,M,"['사이즈 교환을 했는데 m이 잘 맞아요 !', <br/>, '키가 크신 분들 아니시면 m이 적당히 오버핏으로 잘 맞을 것 같아요 ㅎㅎ']",,2,2,1,2,0,0,0,0
브라운내꺼,2021.11.28,2046699,1,0, 171cm, 55kg,M,['처음에 l로 구매를 했다가 사이즈 교환했는데 m이 잘 맞아요 ! 키가 크신 분들 아니시면 m이 적당히 오버핏으로 잘 맞을 것 같아요 ㅎㅎ'],https://image.msscdn.net/data/estimate/2046699_0/gallery_61a381b1e4c41.jpg.view,2,2,1,2,0,0,0,0
에이프4885,2022.02.25,1793081,1,0, 165cm, 49kg,M,['이뻐요 귀여워요 어떤옷이든받처입기좋아요 굿!'],https://image.msscdn.net/data/estimate/1793081_0/gallery_621742581c0c6.jpg.view,2,2,2,3,0,2,0,0
945678,2022.02.16,1793081,0,1, 161cm, 48kg,L,"['남친이랑 커플로 맞춘건데 넘 이뻐요 ', <br/>, '제가 입어도 오버핏으로 이쁘네요']",https://image.msscdn.net/data/estimate/1793081_0/gallery_620b8561712c8.jpg.view,2,2,2,2,0,2,0,0
codenameY,2021.12.01,1793081,1,0, 189cm, 75kg,XL,['이뻐요 소매 부분이 조금 더 타이트했음 더 좋았을텐데..오버핏이라 품은 커요'],https://image.msscdn.net/data/estimate/1793081_0/gallery_61a765cce3ec7.jpg.view,2,2,2,2,0,2,0,0
codenameY,2021.12.01,1793081,1,0, 189cm, 75kg,M,['이뻐요 소매 부분이 조금 더 타이트했음 더 좋았을텐데..오버핏이라 품은 커요'],https://image.msscdn.net/data/estimate/1793081_0/gallery_61a765762deeb.jpg.view,2,2,2,2,0,2,0,0
오노농ㅇㄹ,2021.07.16,1793081,1,0, 178cm, 60kg,S,['지하철 에어컨때문에 출근길 추워서 샀어요 잘입고있습니다'],https://image.msscdn.net/data/estimate/1793081_0/gallery_60f16499394e6.jpg.view,1,1,1,3,0,2,0,0
에이프4885,2022.02.25,1793081,1,0, 165cm, 49kg,M,['이뻐요 귀여워요 어떤옷이든받처입기좋아요 굿!'],,2,2,2,3,0,2,0,0
945678,2022.02.16,1793081,0,1, 161cm, 48kg,L,['세일할 때 잘 구매했어요 좀 크게 나온 것 같네욤 좋아요'],,2,2,2,2,0,2,0,0
sephire,2021.12.29,1793081,1,0, 165cm, 58kg,M,"['라운드 넥이라 평상시 입어도 무조건 단추가 잠구어지게 스타일링되는게 디폴트에요.', <br/>, '라운드 가디건은 처음인데 예쁜건 두 말하면 잔소리']",,2,1,1,2,0,2,0,0
codenameY,2021.12.01,1793081,1,0, 189cm, 75kg,XL,['이뻐요 소매 부분이 조금 더 타이트했음 더 좋았을텐데..오버핏이라 품은 커요'],,2,2,2,2,0,2,0,0
